Id,Creation Time,Owner,Tags,Group Tags,args/seed,args/retrain_freq,args/budget,args/strategy,test/test_gold_acc (last),online/1000-gold_0 (average),online/1500-gold_0 (average),online/2000-gold_0 (average),online/2500-gold_0 (average),online/3000-gold_0 (average),online/3500-gold_0 (average),args/learning_rate,args/buffer_percent,args/buffer_policy_parameter,train/total_flops,train/total_time_elapsed,train/total_flops (last),train/total_time_elapsed (last),args/incremental,args/ewc
ON-3322,25/07/2024 23:20,shriram,"[""BATCH_INC_LINEAR"",""BP_default_eff""]","[""BP_default_eff""]",2,1000,3500,BT,0.63494133,,,,,,0.693302387,5.00E-04,1,default,,,1.12E+16,4161.161751,yes,no
ON-3321,25/07/2024 23:19,shriram,"[""BATCH_INC_LINEAR"",""BP_default_eff""]","[""BP_default_eff""]",2,1000,2500,b1,0.593872229,,,,0.642572944,,,5.00E-04,0,default,,,2.02E+15,754.9107325,yes,no
ON-3320,25/07/2024 23:19,shriram,"[""BATCH_INC_LINEAR"",""BP_default_eff""]","[""BP_default_eff""]",2,1000,1500,b1,0.59452412,,0.623342175,,,,,5.00E-04,0,default,,,1.71E+15,620.5320299,yes,no
ON-3318,25/07/2024 23:19,shriram,"[""BATCH_INC_LINEAR"",""BP_default_eff""]","[""BP_default_eff""]",2,1000,2500,BT,0.606258149,,,,0.670755968,,,5.00E-04,0,default,,,2.05E+15,775.8042064,yes,no
ON-3317,25/07/2024 23:19,shriram,"[""BATCH_INC_LINEAR"",""BP_default_eff""]","[""BP_default_eff""]",1,1000,2500,BT,0.605606258,,,,0.668600796,,,5.00E-04,1,default,,,7.22E+15,2711.801757,yes,no
ON-3314,25/07/2024 23:19,shriram,"[""BATCH_INC_LINEAR"",""BP_default_eff""]","[""BP_default_eff""]",1,1000,2500,BT,0.597131682,,,,0.664622016,,,5.00E-04,0,default,,,2.65E+15,1132.862736,yes,no
ON-3313,25/07/2024 23:19,shriram,"[""BATCH_INC_LINEAR"",""BP_default_eff""]","[""BP_default_eff""]",1,1000,3500,BT,0.597131682,,,,,,0.6941313,5.00E-04,0,default,,,2.88E+15,1090.89633,yes,no
ON-3312,25/07/2024 23:19,shriram,"[""BATCH_INC_LINEAR"",""BP_default_eff""]","[""BP_default_eff""]",2,1000,2500,b1,0.616688396,,,,0.658985411,,,5.00E-04,1,default,,,4.72E+15,1607.325356,yes,no
ON-3310,25/07/2024 23:19,shriram,"[""BATCH_INC_LINEAR"",""BP_default_eff""]","[""BP_default_eff""]",2,1000,1500,BT,0.566492829,,0.621850133,,,,,5.00E-04,0,default,,,1.04E+15,390.355202,yes,no
ON-3303,25/07/2024 23:18,shriram,"[""BATCH_INC_LINEAR"",""BP_default_eff""]","[""BP_default_eff""]",2,1000,1500,b1,0.590612777,,0.624005305,,,,,5.00E-04,1,default,,,2.21E+15,802.2359669,yes,no
ON-3297,25/07/2024 23:17,shriram,"[""BATCH_INC_LINEAR"",""BP_default_eff""]","[""BP_default_eff""]",0,1000,1500,BT,0.592568449,,0.62632626,,,,,5.00E-04,0,default,,,1.70E+15,630.7429879,yes,no
ON-3291,25/07/2024 23:17,shriram,"[""BATCH_INC_LINEAR"",""BP_default_eff""]","[""BP_default_eff""]",0,1000,2500,b1,0.623207301,,,,0.649701592,,,5.00E-04,1,default,,,5.22E+15,1775.123425,yes,no
ON-3289,25/07/2024 23:17,shriram,"[""BATCH_INC_LINEAR"",""BP_default_eff""]","[""BP_default_eff""]",0,1000,1500,BT,0.610169492,,0.641578249,,,,,5.00E-04,1,default,,,3.34E+15,1275.132413,yes,no
ON-3284,25/07/2024 23:16,shriram,"[""BATCH_INC_LINEAR"",""BP_default_eff""]","[""BP_default_eff""]",0,1000,2500,BT,0.627118644,,,,0.672082228,,,5.00E-04,1,default,,,6.49E+15,2458.890464,yes,no
ON-3282,25/07/2024 23:16,shriram,"[""BATCH_INC_LINEAR"",""BP_default_eff""]","[""BP_default_eff""]",1,1000,3500,b1,0.618644068,,,,,,0.665782493,5.00E-04,1,default,,,7.72E+15,2735.973877,yes,no
ON-3273,25/07/2024 23:15,shriram,"[""BATCH_INC_LINEAR"",""BP_default_eff""]","[""BP_default_eff""]",2,1000,1500,BT,0.59517601,,0.640915119,,,,,5.00E-04,1,default,,,2.67E+15,930.8260152,yes,no
ON-3272,25/07/2024 23:15,shriram,"[""BATCH_INC_LINEAR"",""BP_default_eff""]","[""BP_default_eff""]",1,1000,1500,BT,0.606258149,,0.639091512,,,,,5.00E-04,1,default,,,3.23E+15,1140.95203,yes,no
ON-3271,25/07/2024 23:15,shriram,"[""BATCH_INC_LINEAR"",""BP_default_eff""]","[""BP_default_eff""]",2,1000,3500,b1,0.625814863,,,,,,0.671750663,5.00E-04,1,default,,,1.10E+16,3782.274034,yes,no
ON-3270,25/07/2024 23:15,shriram,"[""BATCH_INC_LINEAR"",""BP_default_eff""]","[""BP_default_eff""]",0,1000,3500,BT,0.604302477,,,,,,0.692970822,5.00E-04,1,default,,,9.81E+15,3604.547529,yes,no
ON-3269,25/07/2024 23:15,shriram,"[""BATCH_INC_LINEAR"",""BP_default_eff""]","[""BP_default_eff""]",0,1000,3500,b1,0.624511082,,,,,,0.662798408,5.00E-04,0,default,,,3.16E+15,1149.604218,yes,no
ON-3267,25/07/2024 23:15,shriram,"[""BATCH_INC_LINEAR"",""BP_default_eff""]","[""BP_default_eff""]",1,1000,3500,b1,0.591264668,,,,,,0.656332891,5.00E-04,0,default,,,3.14E+15,1069.137745,yes,no
ON-3266,25/07/2024 23:15,shriram,"[""BATCH_INC_LINEAR"",""BP_default_eff""]","[""BP_default_eff""]",1,1000,2500,b1,0.618644068,,,,0.648209549,,,5.00E-04,1,default,,,4.99E+15,1765.03775,yes,no
ON-3265,25/07/2024 23:15,shriram,"[""BATCH_INC_LINEAR"",""BP_default_eff""]","[""BP_default_eff""]",2,1000,2500,BT,0.597783572,,,,0.674071618,,,5.00E-04,1,default,,,7.20E+15,2341.383768,yes,no
ON-3263,25/07/2024 23:15,shriram,"[""BATCH_INC_LINEAR"",""BP_default_eff""]","[""BP_default_eff""]",1,1000,1500,b1,0.578226858,,0.606266578,,,,,5.00E-04,0,default,,,1.19E+15,431.4487174,yes,no
ON-3260,25/07/2024 23:14,shriram,"[""BATCH_INC_LINEAR"",""BP_default_eff""]","[""BP_default_eff""]",0,1000,2500,BT,0.606910039,,,,0.663793103,,,5.00E-04,0,default,,,2.63E+15,976.2080922,yes,no
ON-3258,25/07/2024 23:14,shriram,"[""BATCH_INC_LINEAR"",""BP_default_eff""]","[""BP_default_eff""]",0,1000,2500,b1,0.601043025,,,,0.643567639,,,5.00E-04,0,default,,,2.95E+15,1166.946601,yes,no
ON-3256,25/07/2024 23:14,shriram,"[""BATCH_INC_LINEAR"",""BP_default_eff""]","[""BP_default_eff""]",1,1000,2500,b1,0.591264668,,,,0.637267905,,,5.00E-04,0,default,,,1.90E+15,690.7282043,yes,no
ON-3255,25/07/2024 23:14,shriram,"[""BATCH_INC_LINEAR"",""BP_default_eff""]","[""BP_default_eff""]",0,1000,3500,BT,0.606258149,,,,,,0.69214191,5.00E-04,0,default,,,3.17E+15,1238.763177,yes,no
ON-3253,25/07/2024 23:14,shriram,"[""BATCH_INC_LINEAR"",""BP_default_eff""]","[""BP_default_eff""]",0,1000,1500,b1,0.589308996,,0.617871353,,,,,5.00E-04,0,default,,,9.89E+14,355.6159534,yes,no
ON-3251,25/07/2024 23:14,shriram,"[""BATCH_INC_LINEAR"",""BP_default_eff""]","[""BP_default_eff""]",1,1000,1500,BT,0.593872229,,0.63295756,,,,,5.00E-04,0,default,,,1.66E+15,632.6488433,yes,no
ON-3247,25/07/2024 12:00,shriram,"[""BATCH_INC_LINEAR"",""Not_inc_eff""]","[""Not_inc_eff""]",1,1000,1000,BT,0.582790091,0.613892573,,,,,,5.00E-04,1,default,,,1.77E+15,685.4556932,no,no
ON-3244,25/07/2024 11:59,shriram,"[""BATCH_INC_LINEAR"",""Not_inc_eff""]","[""Not_inc_eff""]",1,1000,1000,b1,0.596479791,0.614058355,,,,,,5.00E-04,1,default,,,1.79E+15,662.9701028,no,no
ON-3239,25/07/2024 11:59,shriram,"[""BATCH_INC_LINEAR"",""Not_inc_eff""]","[""Not_inc_eff""]",2,1000,3000,BT,0.63559322,,,,,0.683023873,,5.00E-04,1,default,,,1.48E+16,5317.486867,no,no
ON-3230,25/07/2024 11:58,shriram,"[""BATCH_INC_LINEAR"",""Not_inc_eff""]","[""Not_inc_eff""]",1,1000,3000,BT,0.627118644,,,,,0.69015252,,5.00E-04,1,default,,,1.47E+16,5523.052383,no,no
ON-3220,25/07/2024 11:57,shriram,"[""BATCH_INC_LINEAR"",""Not_inc_eff""]","[""Not_inc_eff""]",0,1000,2000,BT,0.62125163,,,0.660477454,,,,5.00E-04,1,default,,,8.30E+15,3528.676098,no,no
ON-3215,25/07/2024 11:57,shriram,"[""BATCH_INC_LINEAR"",""Not_inc_eff""]","[""Not_inc_eff""]",2,1000,2000,BT,0.625162973,,,0.666777188,,,,5.00E-04,1,default,,,5.91E+15,2107.733672,no,no
ON-3205,25/07/2024 11:56,shriram,"[""BATCH_INC_LINEAR"",""Not_inc_eff""]","[""Not_inc_eff""]",1,1000,2000,b1,0.604954368,,,0.63362069,,,,5.00E-04,1,default,,,7.17E+15,2607.475204,no,no
ON-3202,25/07/2024 11:56,shriram,"[""BATCH_INC_LINEAR"",""Not_inc_eff""]","[""Not_inc_eff""]",2,1000,3000,b1,0.617340287,,,,,0.667771883,,5.00E-04,1,default,,,1.19E+16,4143.919328,no,no
ON-3201,25/07/2024 11:56,shriram,"[""BATCH_INC_LINEAR"",""Not_inc_eff""]","[""Not_inc_eff""]",0,1000,3000,b1,0.62190352,,,,,0.660477454,,5.00E-04,1,default,,,8.20E+15,3314.320836,no,no
ON-3198,25/07/2024 11:56,shriram,"[""BATCH_INC_LINEAR"",""Not_inc_eff""]","[""Not_inc_eff""]",0,1000,3000,BT,0.63559322,,,,,0.687168435,,5.00E-04,1,default,,,1.46E+16,5540.072624,no,no
ON-3196,25/07/2024 11:56,shriram,"[""BATCH_INC_LINEAR"",""Not_inc_eff""]","[""Not_inc_eff""]",0,1000,2000,b1,0.627118644,,,0.647546419,,,,5.00E-04,1,default,,,5.31E+15,1896.595886,no,no
ON-3191,25/07/2024 11:55,shriram,"[""BATCH_INC_LINEAR"",""Not_inc_eff""]","[""Not_inc_eff""]",2,1000,2000,b1,0.620599739,,,0.651856764,,,,5.00E-04,1,default,,,5.70E+15,2069.498057,no,no
ON-3189,25/07/2024 11:55,shriram,"[""BATCH_INC_LINEAR"",""Not_inc_eff""]","[""Not_inc_eff""]",2,1000,1000,BT,0.588657106,0.62367374,,,,,,5.00E-04,1,default,,,1.74E+15,643.0967989,no,no
ON-3186,25/07/2024 11:55,shriram,"[""BATCH_INC_LINEAR"",""Not_inc_eff""]","[""Not_inc_eff""]",1,1000,3000,b1,0.616688396,,,,,0.658985411,,5.00E-04,1,default,,,1.15E+16,4105.657915,no,no
ON-3182,25/07/2024 11:54,shriram,"[""BATCH_INC_LINEAR"",""Not_inc_eff""]","[""Not_inc_eff""]",0,1000,1000,BT,0.612125163,0.619363395,,,,,,5.00E-04,1,default,,,2.17E+15,810.0872653,no,no
ON-3181,25/07/2024 11:54,shriram,"[""BATCH_INC_LINEAR"",""Not_inc_eff""]","[""Not_inc_eff""]",1,1000,2000,BT,0.609517601,,,0.659316976,,,,5.00E-04,1,default,,,5.36E+15,2032.844495,no,no
ON-3179,25/07/2024 11:54,shriram,"[""BATCH_INC_LINEAR"",""Not_inc_eff""]","[""Not_inc_eff""]",0,1000,1000,b1,0.610169492,0.614887268,,,,,,5.00E-04,1,default,,,2.48E+15,919.3473747,no,no
ON-3178,25/07/2024 11:54,shriram,"[""BATCH_INC_LINEAR"",""Not_inc_eff""]","[""Not_inc_eff""]",2,1000,1000,b1,0.600391134,0.61505305,,,,,,5.00E-04,1,default,,,2.48E+15,875.8743417,no,no
ON-3175,24/07/2024 11:27,shriram,"[""BATCH_INC_LINEAR"",""BP_default_eff""]","[""BP_default_eff""]",1,1000,3000,b1,0.611473272,,,,,0.655503979,,5.00E-04,1,default,,,7.07E+15,2708.069918,yes,no
ON-3174,24/07/2024 11:27,shriram,"[""BATCH_INC_LINEAR"",""BP_default_eff""]","[""BP_default_eff""]",1,1000,2000,b1,0.56779661,,,0.610079576,,,,5.00E-04,0,default,,,1.31E+15,514.2603409,yes,no
ON-3173,24/07/2024 11:26,shriram,"[""BATCH_INC_LINEAR"",""BP_default_eff""]","[""BP_default_eff""]",2,1000,1000,b1,0.596479791,0.601790451,,,,,,5.00E-04,1,default,,,1.82E+15,679.7257936,yes,no
ON-3169,24/07/2024 11:26,shriram,"[""BATCH_INC_LINEAR"",""BP_default_eff""]","[""BP_default_eff""]",2,1000,1000,BT,0.593220339,0.620523873,,,,,,5.00E-04,0,default,,,9.44E+14,343.1044145,yes,no
ON-3167,24/07/2024 11:26,shriram,"[""BATCH_INC_LINEAR"",""BP_default_eff""]","[""BP_default_eff""]",0,1000,3000,b1,0.605606258,,,,,0.646551724,,5.00E-04,0,default,,,2.42E+15,890.2462213,yes,no
ON-3155,24/07/2024 11:24,shriram,"[""BATCH_INC_LINEAR"",""BP_default_eff""]","[""BP_default_eff""]",2,1000,3000,BT,0.617992177,,,,,0.684681698,,5.00E-04,0,default,,,2.57E+15,1010.369551,yes,no
ON-3153,24/07/2024 11:24,shriram,"[""BATCH_INC_LINEAR"",""BP_default_eff""]","[""BP_default_eff""]",2,1000,3000,b1,0.598435463,,,,,0.654840849,,5.00E-04,0,default,,,2.35E+15,854.7016799,yes,no
ON-3139,24/07/2024 11:21,shriram,"[""BATCH_INC_LINEAR"",""BP_default_eff""]","[""BP_default_eff""]",2,1000,2000,b1,0.617992177,,,0.654343501,,,,5.00E-04,1,default,,,4.93E+15,1642.667029,yes,no
ON-3134,24/07/2024 11:20,shriram,"[""BATCH_INC_LINEAR"",""BP_default_eff""]","[""BP_default_eff""]",1,1000,2000,BT,0.602998696,,,0.651690981,,,,5.00E-04,0,default,,,1.86E+15,762.3122914,yes,no
ON-3132,24/07/2024 11:20,shriram,"[""BATCH_INC_LINEAR"",""BP_default_eff""]","[""BP_default_eff""]",2,1000,3000,BT,0.644067797,,,,,0.690981432,,5.00E-04,1,default,,,1.07E+16,4334.146472,yes,no
ON-3127,24/07/2024 11:20,shriram,"[""BATCH_INC_LINEAR"",""BP_default_eff""]","[""BP_default_eff""]",1,1000,2000,BT,0.610821382,,,0.656332891,,,,5.00E-04,1,default,,,4.94E+15,1892.959524,yes,no
ON-3119,24/07/2024 11:19,shriram,"[""BATCH_INC_LINEAR"",""BP_default_eff""]","[""BP_default_eff""]",2,1000,2000,b1,0.601043025,,,0.62964191,,,,5.00E-04,0,default,,,1.87E+15,655.2908454,yes,no
ON-3108,24/07/2024 11:18,shriram,"[""BATCH_INC_LINEAR"",""BP_default_eff""]","[""BP_default_eff""]",2,1000,3000,b1,0.618644068,,,,,0.671087533,,5.00E-04,1,default,,,9.16E+15,3302.95612,yes,no
ON-3095,24/07/2024 11:16,shriram,"[""BATCH_INC_LINEAR"",""BP_default_eff""]","[""BP_default_eff""]",1,1000,1000,b1,0.593220339,0.611405836,,,,,,5.00E-04,1,default,,,1.47E+15,551.9809208,yes,no
ON-3092,24/07/2024 11:16,shriram,"[""BATCH_INC_LINEAR"",""BP_default_eff""]","[""BP_default_eff""]",1,1000,3000,b1,0.592568449,,,,,0.648706897,,5.00E-04,0,default,,,2.05E+15,719.7852101,yes,no
ON-3086,24/07/2024 11:16,shriram,"[""BATCH_INC_LINEAR"",""BP_default_eff""]","[""BP_default_eff""]",0,1000,2000,BT,0.612777053,,,0.655503979,,,,5.00E-04,1,default,,,4.78E+15,1897.520078,yes,no
ON-3085,24/07/2024 11:16,shriram,"[""BATCH_INC_LINEAR"",""BP_default_eff""]","[""BP_default_eff""]",0,1000,2000,BT,0.601043025,,,0.647877984,,,,5.00E-04,0,default,,,1.47E+15,565.220434,yes,no
ON-3078,24/07/2024 11:15,shriram,"[""BATCH_INC_LINEAR"",""BP_default_eff""]","[""BP_default_eff""]",1,1000,1000,b1,0.558018253,0.585212202,,,,,,5.00E-04,0,default,,,5.98E+14,229.3847291,yes,no
ON-3070,24/07/2024 11:14,shriram,"[""BATCH_INC_LINEAR"",""BP_default_eff""]","[""BP_default_eff""]",2,1000,1000,BT,0.610169492,0.627320955,,,,,,5.00E-04,1,default,,,1.71E+15,637.0021818,yes,no
ON-3061,24/07/2024 11:14,shriram,"[""BATCH_INC_LINEAR"",""BP_default_eff""]","[""BP_default_eff""]",1,1000,3000,BT,0.63494133,,,,,0.68816313,,5.00E-04,1,default,,,8.36E+15,2939.400511,yes,no
ON-3054,24/07/2024 11:13,shriram,"[""BATCH_INC_LINEAR"",""BP_default_eff""]","[""BP_default_eff""]",2,1000,2000,BT,0.623859192,,,0.667274536,,,,5.00E-04,1,default,,,5.49E+15,2002.103952,yes,no
ON-3052,24/07/2024 11:13,shriram,"[""BATCH_INC_LINEAR"",""BP_default_eff""]","[""BP_default_eff""]",0,1000,2000,b1,0.601694915,,,0.637433687,,,,5.00E-04,1,default,,,4.02E+15,1337.797473,yes,no
ON-3048,24/07/2024 11:12,shriram,"[""BATCH_INC_LINEAR"",""BP_default_eff""]","[""BP_default_eff""]",2,1000,1000,b1,0.591264668,0.612400531,,,,,,5.00E-04,0,default,,,1.05E+15,356.6889701,yes,no
ON-3044,24/07/2024 11:12,shriram,"[""BATCH_INC_LINEAR"",""BP_default_eff""]","[""BP_default_eff""]",0,1000,3000,b1,0.623859192,,,,,0.660974801,,5.00E-04,1,default,,,7.81E+15,2660.254036,yes,no
ON-3043,24/07/2024 11:12,shriram,"[""BATCH_INC_LINEAR"",""BP_default_eff""]","[""BP_default_eff""]",0,1000,1000,b1,0.579530639,0.599137931,,,,,,5.00E-04,0,default,,,6.96E+14,262.2820513,yes,no
ON-3041,24/07/2024 11:12,shriram,"[""BATCH_INC_LINEAR"",""BP_default_eff""]","[""BP_default_eff""]",2,1000,2000,BT,0.590612777,,,0.652519894,,,,5.00E-04,0,default,,,1.90E+15,730.4829421,yes,no
ON-3037,24/07/2024 11:12,shriram,"[""BATCH_INC_LINEAR"",""BP_default_eff""]","[""BP_default_eff""]",0,1000,1000,b1,0.587353325,0.600132626,,,,,,5.00E-04,1,default,,,1.23E+15,442.0979424,yes,no
ON-3029,24/07/2024 11:11,shriram,"[""BATCH_INC_LINEAR"",""BP_default_eff""]","[""BP_default_eff""]",1,1000,1000,BT,0.600391134,0.6183687,,,,,,5.00E-04,1,default,,,2.70E+15,1087.981153,yes,no
ON-3026,24/07/2024 11:11,shriram,"[""BATCH_INC_LINEAR"",""BP_default_eff""]","[""BP_default_eff""]",0,1000,1000,BT,0.591264668,0.61903183,,,,,,5.00E-04,0,default,,,1.14E+15,444.5867169,yes,no
ON-3025,24/07/2024 11:11,shriram,"[""BATCH_INC_LINEAR"",""BP_default_eff""]","[""BP_default_eff""]",0,1000,1000,BT,0.590612777,0.616545093,,,,,,5.00E-04,1,default,,,2.15E+15,838.7433228,yes,no
ON-3023,24/07/2024 11:10,shriram,"[""BATCH_INC_LINEAR"",""BP_default_eff""]","[""BP_default_eff""]",1,1000,1000,BT,0.557366362,0.590517241,,,,,,5.00E-04,0,default,,,1.27E+15,492.1008272,yes,no
ON-3020,24/07/2024 11:10,shriram,"[""BATCH_INC_LINEAR"",""BP_default_eff""]","[""BP_default_eff""]",0,1000,2000,b1,0.588657106,,,0.631133952,,,,5.00E-04,0,default,,,1.48E+15,577.8534079,yes,no
ON-3019,24/07/2024 11:10,shriram,"[""BATCH_INC_LINEAR"",""BP_default_eff""]","[""BP_default_eff""]",0,1000,3000,BT,0.619947849,,,,,0.686339523,,5.00E-04,1,default,,,9.93E+15,3736.269527,yes,no
ON-3016,24/07/2024 11:10,shriram,"[""BATCH_INC_LINEAR"",""BP_default_eff""]","[""BP_default_eff""]",1,1000,2000,b1,0.601043025,,,0.638925729,,,,5.00E-04,1,default,,,3.92E+15,1419.163644,yes,no
ON-3014,24/07/2024 11:09,shriram,"[""BATCH_INC_LINEAR"",""BP_default_eff""]","[""BP_default_eff""]",1,1000,3000,BT,0.617992177,,,,,0.68418435,,5.00E-04,0,default,,,2.38E+15,924.3642244,yes,no
ON-3006,24/07/2024 11:09,shriram,"[""BATCH_INC_LINEAR"",""BP_default_eff""]","[""BP_default_eff""]",0,1000,3000,BT,0.610821382,,,,,0.678713528,,5.00E-04,0,default,,,3.30E+15,1270.868814,yes,no
