Id,Creation Time,Owner,Tags,Group Tags,args/seed,args/retrain_freq,args/budget,args/strategy,test/test_gold_acc (last),online/1000-gold_0 (average),online/1500-gold_0 (average),online/2000-gold_0 (average),online/2500-gold_0 (average),online/3000-gold_0 (average),online/3500-gold_0 (average),args/learning_rate,args/buffer_percent,args/buffer_policy_parameter,train/total_flops,train/total_time_elapsed,train/total_flops (last),train/total_time_elapsed (last),args/incremental,args/ewc
ON-5186,10-08-2024 23:11,shriram,"[""BATCH_INC_LINEAR""]",[],1,1000,2000,BT,0.6140808344198174,,,0.656001326,,,,5.0E-4,0.25,random,,,3.25041312E15,1176.3524460792542,yes,no
ON-5183,10-08-2024 23:11,shriram,"[""BATCH_INC_LINEAR""]",[],0,1000,3000,BT,0.6192959582790091,,,,,0.6835212201591512,,5.0E-4,0.25,random,,,6.21088833E15,2408.6153469085693,yes,no
ON-5181,10-08-2024 23:10,shriram,"[""BATCH_INC_LINEAR""]",[],2,1000,2000,BT,0.6023468057366362,,,0.658156499,,,,5.0E-4,0.25,random,,,2.58867909E15,999.9740159511566,yes,no
ON-5180,10-08-2024 23:09,shriram,"[""BATCH_INC_LINEAR""]",[],1,1000,1500,BT,0.6095176010430248,,0.6425729442970822,,,,,5.0E-4,0.75,random,,,4.79824146E15,1799.104393005371,yes,no
ON-5179,10-08-2024 23:09,shriram,"[""BATCH_INC_LINEAR""]","[""random""]",1,1000,3500,BT,0.636897001,,,,,,0.6916445623342176,5.0E-4,0.5,random,,,1.001890497E16,3763.015243768692,yes,no
ON-5178,10-08-2024 23:09,shriram,"[""BATCH_INC_LINEAR""]","[""random""]",0,1000,3000,BT,0.6186440677966102,,,,,0.6838527851458885,,5.0E-4,0.5,random,,,7.17780729E15,2700.2374460697174,yes,no
ON-5171,10-08-2024 23:07,shriram,"[""BATCH_INC_LINEAR""]","[""random""]",0,1000,2500,BT,0.6173402868318123,,,,0.6752320954907162,,,5.0E-4,0.5,random,,,6.16012968E15,2285.3625721931458,yes,no
ON-5170,10-08-2024 23:07,shriram,"[""BATCH_INC_LINEAR""]",[],0,1000,2500,BT,0.6205997392438071,,,,0.6727453580901857,,,5.0E-4,0.75,random,,,6.77670177E15,3135.5062758922577,yes,no
ON-5168,10-08-2024 23:06,shriram,"[""BATCH_INC_LINEAR""]","[""random""]",2,1000,3500,BT,0.6251629726205997,,,,,,0.6903183023872679,5.0E-4,0.5,random,,,8.96215236E15,3222.2497279644012,yes,no
ON-5165,10-08-2024 23:05,shriram,"[""BATCH_INC_LINEAR""]",[],0,1000,3000,BT,0.6199478487614081,,,,,0.6821949602122016,,5.0E-4,0.75,random,,,8.94009147E15,3381.3416996002197,yes,no
